source,source_entry,date_day,date_month,date_year,actor_id,actor_fullname,WikidataID,actor_first_name,actor_surname,role,status,phase
BRGA818,15071642,15,07,1642,92,Francisco Martini,,Francisco,Martini,member,apprentice,start
BRGA818,15071652,15,07,1652,3041,Carel Alexander Van Geel,,Carel Alexander,Van Geel,member,teacher,start
BRGA818,15071652,15,07,1652,3172,Antoon Daems,,Antoon,Daems,member,apprentice,start
BRGA818,15071666,15,07,1666,5492,Artus De Kemp,,Artus,De Kemp,glazier,teacher,start
BRGA818,15071666,15,07,1666,5540,Francois Reurbis,,Francois,Reurbis,glazier,apprentice,start
BRGA818,15081627,15,08,1627,6706,Peter Bert,,Peter,Bert,goldsmith,teacher,start
BRGA818,15081627,15,08,1627,6960,Gaerue De Hey,,Gaerue,De Hey,goldsmith,apprentice,start
BRGA818,15081653A,15,08,1653,3050,Adam Francois Van der Meulen,Q349377,Adam Francois,Van der Meulen,painter,teacher,start
BRGA818,15081653A,15,08,1653,3199,Peter Van der Meulen,,Peter,Van der Meulen,member,apprentice,start
BRGA818,15081653B,15,08,1653,3201,Philips Reyniers,,Philips,Reyniers,glazier,apprentice,start
BRGA818,15081653B,15,08,1653,3202,Matthys Van den Steen,,Matthys,Van den Steen,glazier,teacher,start
BRGA818,15091610,15,09,1610,6089,Servaes Coels,,Servaes,Coels,painter,teacher,start
BRGA818,15091610,15,09,1610,6596,Jan De Roy,,Jan,De Roy,member,apprentice,start
BRGA818,15091650,15,09,1650,3110,Maerten Van der Venne,,Maerten,Van der Venne,member,master’s son,start
BRGA818,15091650,15,09,1650,3111,Maerten Van der Venne,,Maerten,Van der Venne,member,master,start
BRGA818,15091667,15,09,1667,5333,Carel De Swert,,Carel,De Swert,glazier,teacher,start
BRGA818,15091667,15,09,1667,5514,Jan Baptist Noldens,,Jan Baptist,Noldens,glazier,apprentice,start
BRGA818,15101605,15,10,1605,6087,Jacques Roddaert,,Jacques,Roddaert,glazier,teacher,start
BRGA818,15101605,15,10,1605,6178,Hans Van der Gucht,,Hans,Van der Gucht,glazier,apprentice,start
BRGA818,15101610,15,10,1610,6059,Michiel De Bordeaux,,Michiel,De Bordeaux,painter,teacher,start
BRGA818,15101610,15,10,1610,6742,Pierre Eusache,,Pierre,Eusache,member,apprentice,start
BRGA818,15101615,15,10,1615,6062,Lanceloot Lefebure,,Lanceloot,Lefebure,painter,teacher,start
BRGA818,15101615,15,10,1615,6825,Jan Claerbodts,,Jan,Claerbodts,member,apprentice,start
BRGA818,15101619,15,10,1619,5940,Fernand Bert,,Fernand,Bert,painter,teacher,former
BRGA818,15101619,15,10,1619,6108,Lanceloot Jacobs,,Lanceloot,Jacobs,member,master,start
BRGA818,15101619,15,10,1619,6108,Lanceloot Jacobs,,Lanceloot,Jacobs,member,apprentice,former
BRGA818,15101624,15,10,1624,5935,Jacques De Prins,,Jacques,De Prins,painter,teacher,start
BRGA818,15101624,15,10,1624,6496,Jan Vriendt,,Jan,Vriendt,painter,apprentice,start
BRGA818,15111605,15,11,1605,6104,Jan Baptist Grondone,,Jan Baptist,Grondone,painter,teacher,start
BRGA818,15111605,15,11,1605,6182,Hans Besoete,,Hans,Besoete,painter,apprentice,start
BRGA818,15111613A,15,11,1613,2926,Jan De Paege,,Jan,De Paege,painter,master’s son,start
BRGA818,15111613A,15,11,1613,6927,Jan De Paege,,Jan,De Paege,painter,master,start
BRGA818,15111613B,15,11,1613,3150,Carel Van den Steen,,Carel,Van den Steen,glazier,master’s son,start
BRGA818,15111613B,15,11,1613,6930,Carel Van den Steen,,Carel,Van den Steen,glazier,master,start
BRGA818,15111613C,15,11,1613,6106,Gillis Claessens,,Gillis,Claessens,painter,teacher,former
BRGA818,15111613C,15,11,1613,6932,Nicolaes Caussens,,Nicolaes,Caussens,painter,master,start
BRGA818,15111644,15,11,1644,2854,Philips Van der Elst,,Philips,Van der Elst,painter,teacher,start
BRGA818,15111644,15,11,1644,3015,Gillis Claessens,,Gillis,Claessens,member,apprentice,start
BRGA818,15111678,15,11,1678,586,Lambert De Hondt,,Lambert,De Hondt,painter,master,start
BRGA818,15121601,15,12,1601,6024,Jacques Faydherbe,,Jacques,Faydherbe,painter,apprentice,start
BRGA818,15121601,15,12,1601,6106,Gillis Claessens,,Gillis,Claessens,painter,teacher,start
BRGA818,15121606,15,12,1606,6214,Jan Bouillon,,Jan,Bouillon,painter,master,start
BRGA818,15121607,15,12,1607,5932,Jan Mertens,,Jan,Mertens,painter,teacher,start
BRGA818,15121607,15,12,1607,6344,Carsilis Faebiri,,Carsilis,Faebiri,painter,apprentice,start
BRGA818,15121613,15,12,1613,5917,Antoon Van Schelle,,Antoon,Van Schelle,painter,teacher,former
BRGA818,15121613,15,12,1613,6952,Americus De Vreese,,Americus,De Vreese,painter,master,start
BRGA818,15121613,15,12,1613,6952,Americus De Vreese,,Americus,De Vreese,painter,apprentice,former
BRGA818,15121632,15,12,1632,3089,Robert Dandelot,,Robert,Dandelot,member,apprentice,start
BRGA818,15121632,15,12,1632,490,Antoon Sallaert,,Antoon,Sallaert,painter,teacher,start
BRGA818,15121666,15,12,1666,5548,Francois Eyckens,,Francois,Eyckens,painter,master,start
BRGA818,16011620,16,01,1620,6428,Michiel Geeraerts,,Michiel,Geeraerts,glazier,teacher,former
BRGA818,16011620,16,01,1620,6618,Willem Van den Eynde,,Willem,Van den Eynde,glazier,master,start
BRGA818,16011620,16,01,1620,6618,Willem Van den Eynde,,Willem,Van den Eynde,glazier,apprentice,former
BRGA818,16011632,16,01,1632,5325,Peter Juwet,,Peter,Juwet,member,apprentice,start
BRGA818,16011632,16,01,1632,6046,Jan De Vos,,Jan,De Vos,painter,teacher,start
BRGA818,16011636,16,01,1636,2829,Antoon Van Opstal,,Antoon,Van Opstal,painter,teacher,start
BRGA818,16011636,16,01,1636,5991,Michiel Coxie,,Michiel,Coxie,member,apprentice,start
BRGA818,16011644A,16,01,1644,2196,Willem Van Schoor,Q18516541,Willem,Van Schoor,painter,master,start
BRGA818,16011644B,16,01,1644,2989,Francois Mossens,,Francois,Mossens,painter,master’s son,start
BRGA818,16011644B,16,01,1644,6601,Francois Mossens,,Francois,Mossens,painter,master,start
BRGA818,16021613,16,02,1613,5925,Antoon Van der Meren,,Antoon,Van der Meren,painter,teacher,start
BRGA818,16021613,16,02,1613,6861,Philips Vermeulen,,Philips,Vermeulen,member,apprentice,start
BRGA818,16021615,16,02,1615,6261,Jan Gotemans,,Jan,Gotemans,goldsmith,teacher,former
BRGA818,16021615,16,02,1615,6854,Daniel Ficquaert,,Daniel,Ficquaert,member,master,start
BRGA818,16021615,16,02,1615,6854,Daniel Ficquaert,,Daniel,Ficquaert,member,apprentice,former
BRGA818,16021668,16,02,1668,5482,Jan [b] Raes,,Jan [b],Raes,goldsmith,teacher,start
BRGA818,16021668,16,02,1668,5503,Michiel Raes,,Michiel,Raes,goldsmith,apprentice,start
BRGA818,16031620A,16,03,1620,6611,Fernand De Baulx,,Fernand,De Baulx,member,master,start
BRGA818,16031620A,16,03,1620,6611,Fernand De Baulx,,Fernand,De Baulx,member,apprentice,former
BRGA818,16031620A,16,03,1620,6695,Toussaint De Viennoen,,Toussaint,De Viennoen,member,teacher,former
BRGA818,16031620B,16,03,1620,6600,Abraham Van der Schriecke,,Abraham,Van der Schriecke,member,master,start
BRGA818,16031620B,16,03,1620,6600,Abraham Van der Schriecke,,Abraham,Van der Schriecke,member,apprentice,former
BRGA818,16031620B,16,03,1620,6614,Baptist Gilgodt,,Baptist,Gilgodt,member,teacher,former
BRGA818,16041622,16,04,1622,6563,Antoon Boot,,Antoon,Boot,painter,master,start
BRGA818,16051609,16,05,1609,6428,Michiel Geeraerts,,Michiel,Geeraerts,glazier,master’s son,start
BRGA818,16051609,16,05,1609,6429,Adam Geeraerts,,Adam,Geeraerts,glazier,master,start
BRGA818,16051612,16,05,1612,6030,Dominicus Seghers,,Dominicus,Seghers,member,teacher,start
BRGA818,16051612,16,05,1612,6821,Herman Lesterbos,,Herman,Lesterbos,member,apprentice,start
BRGA818,16051627,16,05,1627,6365,Peter Heldenwiele,,Peter,Heldenwiele,painter,apprentice,start
BRGA818,16051627,16,05,1627,6932,Nicolaes Caussens,,Nicolaes,Caussens,painter,teacher,start
BRGA818,16061626,16,06,1626,6349,David Ringheler,,David,Ringheler,glazier,teacher,former
BRGA818,16061626,16,06,1626,6414,Willem Van der Elst,,Willem,Van der Elst,glazier,master,start
BRGA818,16061626,16,06,1626,6414,Willem Van der Elst,,Willem,Van der Elst,glazier,apprentice,former
BRGA818,16061628,16,06,1628,5896,Peter Snayers,,Peter,Snayers,painter,master,start
BRGA818,16061628,16,06,1628,5896,Peter Snayers,,Peter,Snayers,painter,apprentice,former
BRGA818,16061628,16,06,1628,6324,Sebastiaen Vranckx,,Sebastiaen,Vranckx,member,teacher,former
BRGA818,16061675,16,06,1675,5677,Hendrick Carel Van Daele,,Hendrick Carel,Van Daele,painter,master,start
BRGA818,16061677,16,06,1677,2187,Erasmus Crock,,Erasmus,Crock,glazier,teacher,start
BRGA818,16061677,16,06,1677,5381,Floris Van Coudenbergh,,Floris,Van Coudenbergh,glazier,apprentice,start
BRGA818,16061684,16,06,1684,5595,Judocus Du Prenne,,Judocus,Du Prenne,painter,apprentice,start
BRGA818,16061684,16,06,1684,582,Jacob Van der Heyden,,Jacob,Van der Heyden,painter,teacher,start
BRGA818,16061686,16,06,1686,513,Lucas Achtschellinck,,Lucas,Achtschellinck,painter,teacher,start
BRGA818,16061686,16,06,1686,5790,Theobald Michau,,Theobald,Michau,painter,apprentice,start
BRGA818,16061694,16,06,1694,5616,Nicolaes Pletinckx,,Nicolaes,Pletinckx,gilder,teacher,start
BRGA818,16061694,16,06,1694,5728,Christoffel Van Conincxloo,,Christoffel,Van Conincxloo,gilder,apprentice,start
BRGA818,16071605,16,07,1605,5925,Antoon Van der Meren,,Antoon,Van der Meren,painter,teacher,start
BRGA818,16071605,16,07,1605,6175,Nicolaes Marius,,Nicolaes,Marius,painter,apprentice,start
BRGA818,16071626A,16,07,1626,6393,Johan Hermans,,Johan,Hermans,member,apprentice,start
BRGA818,16071626A,16,07,1626,6706,Peter Bert,,Peter,Bert,goldsmith,teacher,start
BRGA818,16071626B,16,07,1626,6396,Cesar Portiers,,Cesar,Portiers,member,apprentice,start
BRGA818,16071626B,16,07,1626,6601,Francois Mossens,,Francois,Mossens,painter,teacher,start
BRGA818,16071677,16,07,1677,3255,Francois Van den Bemde,,Francois,Van den Bemde,glazier,master,start
BRGA818,16071686,16,07,1686,2979,Jan Baptist Van Heil,,Jan Baptist,Van Heil,painter,teacher,start
BRGA818,16071686,16,07,1686,5627,Jan Baptist Van Boechout,,Jan Baptist,Van Boechout,member,apprentice,start
BRGA818,16081600A,16,08,1600,6629,Jan Trippaert,,Jan,Trippaert,painter,master,start
BRGA818,16081600B,16,08,1600,5968,Alonso Samora,,Alonso,Samora,member,master,start
BRGA818,16081613,16,08,1613,6084,Peter Coppens,,Peter,Coppens,painter,teacher,start
BRGA818,16081613,16,08,1613,6898,Peter Meerynen,,Peter,Meerynen,member,apprentice,start
BRGA818,16081624,16,08,1624,6502,Jan De Moralis,,Jan,De Moralis,painter,teacher,start
BRGA818,16081624,16,08,1624,6503,Peter Boerie,,Peter,Boerie,painter,apprentice,start
BRGA818,16081676,16,08,1676,3118,Lanceloot Volders,,Lanceloot,Volders,painter,teacher,start
BRGA818,16081676,16,08,1676,5355,Jan De Reyf,,Jan,De Reyf,painter,apprentice,start
BRGA818,16081681,16,08,1681,3201,Philips Reyniers,,Philips,Reyniers,glazier,teacher,start
BRGA818,16081681,16,08,1681,5534,Huybrecht Corsyns,,Huybrecht,Corsyns,glazier,apprentice,start
BRGA818,16091674A,16,09,1674,5433,Matthys Van Helmont,,Matthys,Van Helmont,painter,master,start
BRGA818,16091674B,16,09,1674,513,Lucas Achtschellinck,,Lucas,Achtschellinck,painter,teacher,start
BRGA818,16091674B,16,09,1674,5436,Peter Bedet,,Peter,Bedet,painter,apprentice,start
BRGA818,16101614,16,10,1614,5932,Jan Mertens,,Jan,Mertens,painter,teacher,start
BRGA818,16101614,16,10,1614,6885,Thomas De Clerck,,Thomas,De Clerck,member,apprentice,start
BRGA818,16101615A,16,10,1615,6575,Michiel Van Werckhoven,,Michiel,Van Werckhoven,painter,teacher,start
BRGA818,16101615A,16,10,1615,6818,Theodoor De le Roist,,Theodoor,De le Roist,member,apprentice,start
BRGA818,16101615B,16,10,1615,6575,Michiel Van Werckhoven,,Michiel,Van Werckhoven,painter,master,start
BRGA818,16101623A,16,10,1623,6023,Lenard Wauwermans,,Lenard,Wauwermans,painter,teacher,former
BRGA818,16101623A,16,10,1623,6457,Francois Van Obberghen,,Francois,Van Obberghen,painter,master,start
BRGA818,16101623A,16,10,1623,6457,Francois Van Obberghen,,Francois,Van Obberghen,painter,apprentice,former
BRGA818,16101623B,16,10,1623,6511,Rombout Van Avont,,Rombout,Van Avont,member,master,start
BRGA818,16101623B,16,10,1623,6511,Rombout Van Avont,,Rombout,Van Avont,member,apprentice,former
BRGA818,16101623B,16,10,1623,6512,Goiers Hack,,Goiers,Hack,member,teacher,former
BRGA818,16111616A,16,11,1616,6763,Jan Van der Venne,,Jan,Van der Venne,member,master,start
BRGA818,16111616A,16,11,1616,6763,Jan Van der Venne,,Jan,Van der Venne,member,apprentice,former
BRGA818,16111616A,16,11,1616,6765,Jan De Daes,,Jan,De Daes,member,teacher,former
BRGA818,16111616B,16,11,1616,6768,Francois De Bois,,Francois,De Bois,member,master,start
BRGA818,16111616B,16,11,1616,6768,Francois De Bois,,Francois,De Bois,member,apprentice,former
BRGA818,16111616B,16,11,1616,6771,Jan De Coster,,Jan,De Coster,member,teacher,former
BRGA818,16121609,16,12,1609,2838,Gerard Van Hoochstadt,,Gerard,Van Hoochstadt,painter,master,start
BRGA818,16121609,16,12,1609,6059,Michiel De Bordeaux,,Michiel,De Bordeaux,painter,teacher,former
BRGA818,16121632,16,12,1632,6071,Peter Volckaert,,Peter,Volckaert,member,apprentice,start
BRGA818,16121632,16,12,1632,713,Gaspar De Craeyer,Q570172,Gaspar,De Craeyer,painter,teacher,start
BRGA818,16121649,16,12,1649,2949,Antoon Van Beveren,,Antoon,Van Beveren,member,teacher,start
BRGA818,16121649,16,12,1649,3116,Jacques Philippe Offhuys,,Jacques Philippe,Offhuys,member,apprentice,start
BRGA818,17011619,17,01,1619,6582,Willem Maheu,,Willem,Maheu,painter,teacher,start
BRGA818,17011619,17,01,1619,6664,Philips Monnie,,Philips,Monnie,member,apprentice,start
BRGA818,17011619,17,01,1619,6900,Philips [b] Sallaert,,Philips [b],Sallaert,member,dean,start
BRGA818,17011623,17,01,1623,6320,Coenraet Geeraerts,,Coenraet,Geeraerts,glazier,teacher,start
BRGA818,17011623,17,01,1623,6547,Andries De Buck,,Andries,De Buck,member,apprentice,start
BRGA818,17011636A,17,01,1636,5974,Hubert,,,Hubert,member,apprentice,start
BRGA818,17011636A,17,01,1636,6932,Nicolaes Caussens,,Nicolaes,Caussens,painter,teacher,start
BRGA818,17011636B,17,01,1636,2860,Jacob De Backer,Q728948,Jacob,De Backer,member,teacher,start
BRGA818,17011636B,17,01,1636,5986,Jan Verheven,,Jan,Verheven,member,apprentice,start
BRGA818,17021623A,17,02,1623,2786,Engel Van den Bosch,,Engel,Van den Bosch,glazier,master,start
BRGA818,17021623A,17,02,1623,2786,Engel Van den Bosch,,Engel,Van den Bosch,glazier,apprentice,former
BRGA818,17021623A,17,02,1623,3150,Carel Van den Steen,,Carel,Van den Steen,glazier,teacher,former
BRGA818,17021623B,17,02,1623,6349,David Ringheler,,David,Ringheler,glazier,master,start
BRGA818,17021623B,17,02,1623,6546,Michiel Ringheler,,Michiel,Ringheler,member,master’s son,start
BRGA818,17021642A,17,02,1642,2930,Francois Speecaert,,Francois,Speecaert,painter,apprentice,start
BRGA818,17021642A,17,02,1642,2932,Jan Van Velthoven,,Jan,Van Velthoven,painter,teacher,start
BRGA818,17021642B,17,02,1642,2933,Peter De Backer,,Peter,De Backer,member,apprentice,start
BRGA818,17021642B,17,02,1642,2935,Jacob Godsvriendt,,Jacob,Godsvriendt,glazier,teacher,start
BRGA818,17021642C,17,02,1642,2906,Jan Jacobs,,Jan,Jacobs,glazier,teacher,start
BRGA818,17021642C,17,02,1642,2936,Godfried Van Huynegen,,Godfried,Van Huynegen,glazier,apprentice,start
BRGA818,17021672,17,02,1672,5471,Jan Merlin,,Jan,Merlin,painter,master’s son,start
BRGA818,17051621A,17,05,1621,3177,Michiel Van Eeverenbroot,,Michiel,Van Eeverenbroot,painter,apprentice,start
BRGA818,17051621A,17,05,1621,6319,Cornelis Van Eeverenbroot,,Cornelis,Van Eeverenbroot,painter,teacher,start
BRGA818,17051621B,17,05,1621,6582,Willem Maheu,,Willem,Maheu,painter,teacher,start
BRGA818,17051621B,17,05,1621,6585,Michiel Huyez,,Michiel,Huyez,painter,apprentice,start
BRGA818,17051621C,17,05,1621,490,Antoon Sallaert,,Antoon,Sallaert,painter,teacher,start
BRGA818,17051621C,17,05,1621,5537,Melchior Sallaert,,Melchior,Sallaert,painter,apprentice,start
BRGA818,17061605,17,06,1605,6030,Dominicus Seghers,,Dominicus,Seghers,member,teacher,start
BRGA818,17061605,17,06,1605,6173,Hans Borremans,,Hans,Borremans,member,apprentice,start
BRGA818,17061613,17,06,1613,2838,Gerard Van Hoochstadt,,Gerard,Van Hoochstadt,painter,teacher,start
BRGA818,17061613,17,06,1613,6887,Bartholomeus Knibbe,,Bartholomeus,Knibbe,member,apprentice,start
BRGA818,17061617,17,06,1617,2918,Severyn De Kegel,,Severyn,De Kegel,painter,master,start
BRGA818,17061617,17,06,1617,2918,Severyn De Kegel,,Severyn,De Kegel,painter,apprentice,former
BRGA818,17061617,17,06,1617,6023,Lenard Wauwermans,,Lenard,Wauwermans,painter,teacher,former
BRGA818,17071630,17,07,1630,6964,Syllyst Willem Herquyauor,,Syllyst Willem,Herquyauor,painter,apprentice,start
BRGA818,17071630,17,07,1630,6972,Ledorxen De Solyen,,Ledorxen,De Solyen,member,teacher,start
BRGA818,17071680,17,07,1680,5335,Quireyn Van Nuvel,,Quireyn,Van Nuvel,painter,master,start
BRGA818,17081617,17,08,1617,6722,Geleyn Van Ganseuvyck,,Geleyn,Van Ganseuvyck,member,apprentice,start
BRGA818,17081617,17,08,1617,6763,Jan Van der Venne,,Jan,Van der Venne,member,teacher,start
BRGA818,17081663,17,08,1663,5645,Jan De Peuter,,Jan,De Peuter,painter,master’s son,start
BRGA818,17091626,17,09,1626,2932,Jan Van Velthoven,,Jan,Van Velthoven,painter,teacher,start
BRGA818,17091626,17,09,1626,6392,Albert Kalckruyter,,Albert,Kalckruyter,member,apprentice,start
BRGA818,17091684,17,09,1684,5352,Michiel Allaert,,Michiel,Allaert,painter,teacher,start
BRGA818,17091684,17,09,1684,5606,Jan De Willer,,Jan,De Willer,painter,apprentice,start
BRGA818,17091690,17,09,1690,5650,Adriaen Thielemans,,Adriaen,Thielemans,gilder,master,start
BRGA818,17101603,17,10,1603,6117,Hercules Gerwits,,Hercules,Gerwits,member,master’s son,start
BRGA818,17101603,17,10,1603,6118,George Gerwits,,George,Gerwits,member,master,start
BRGA818,17101613,17,10,1613,490,Antoon Sallaert,,Antoon,Sallaert,painter,teacher,start
BRGA818,17101613,17,10,1613,6918,Hans De Sanmore,,Hans,De Sanmore,painter,apprentice,start
BRGA818,17101635,17,10,1635,5693,Francois Van Orley,,Francois,Van Orley,member,master’s son,start
BRGA818,17101635,17,10,1635,6510,Hieronymus Van Orley,,Hieronymus,Van Orley,member,master,start
BRGA818,17111615,17,11,1615,6030,Dominicus Seghers,,Dominicus,Seghers,member,teacher,start
BRGA818,17111615,17,11,1615,6814,Antoon Nulaert,,Antoon,Nulaert,member,apprentice,start
BRGA818,17111627,17,11,1627,6348,David Ringheler,,David,Ringheler,member,master’s son,start
BRGA818,17111627,17,11,1627,6349,David Ringheler,,David,Ringheler,glazier,master,start
BRGA818,17111628,17,11,1628,6023,Lenard Wauwermans,,Lenard,Wauwermans,painter,master,start
BRGA818,17111628,17,11,1628,6300,Hendrick Wauwermans,,Hendrick,Wauwermans,painter,master’s son,start
BRGA818,17111644,17,11,1644,3036,Jan Arys,,Jan,Arys,painter,master,start
BRGA818,17111644,17,11,1644,490,Antoon Sallaert,,Antoon,Sallaert,painter,teacher,former
BRGA818,17111647,17,11,1647,3080,Louis Le Crohair,,Louis,Le Crohair,member,apprentice,start
BRGA818,17111647,17,11,1647,6024,Jacques Faydherbe,,Jacques,Faydherbe,painter,teacher,start
BRGA818,17121607,17,12,1607,6309,Francois Floris,,Francois,Floris,painter,master’s son,start
BRGA818,17121607,17,12,1607,6310,Baptist Floris,,Baptist,Floris,painter,master,start
BRGA818,17121611,17,12,1611,6611,Fernand De Baulx,,Fernand,De Baulx,member,apprentice,start
BRGA818,17121611,17,12,1611,6695,Toussaint De Viennoen,,Toussaint,De Viennoen,member,teacher,start
BRGA818,17121621,17,12,1621,3002,Jan Van Bronckhorst,Q2424907,Jan,Van Bronckhorst,member,master,start
BRGA818,17121621,17,12,1621,5869,Cornelis Van Bronckhorst,,Cornelis,Van Bronckhorst,member,master’s son,start
BRGA818,17121651A,17,12,1651,3160,Lambert De Blondel,,Lambert,De Blondel,painter,master,start
BRGA818,17121651B,17,12,1651,3156,Willem Lenaerts,,Willem,Lenaerts,glazier,master,start
BRGA818,17121651B,17,12,1651,5883,Peter Van Capenborcht,,Peter,Van Capenborcht,glazier,teacher,former
BRGA818,17121651C,17,12,1651,3093,Jan Schoreels,,Jan,Schoreels,glazier,dean,former
BRGA818,17121651C,17,12,1651,3177,Michiel Van Eeverenbroot,,Michiel,Van Eeverenbroot,painter,dean,former
BRGA818,17121651C,17,12,1651,6161,Jan Noveliers,,Jan,Noveliers,painter,dean,former
BRGA818,17121657A,17,12,1657,2809,Peter Van der Borcht,,Peter,Van der Borcht,painter,teacher,former
BRGA818,17121657A,17,12,1657,513,Lucas Achtschellinck,,Lucas,Achtschellinck,painter,master,start
BRGA818,17121657A,17,12,1657,513,Lucas Achtschellinck,,Lucas,Achtschellinck,painter,apprentice,former
BRGA818,17121657B,17,12,1657,2822,Jan Van Daele,Q27957561,Jan,Van Daele,painter,teacher,former
BRGA818,17121657B,17,12,1657,2861,Jacob Van den Dries,,Jacob,Van den Dries,painter,master,start
